trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5689,False,"{'a': 0.6, 'e': 0.058163341141186015}",20,15,10.927735922242045,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5690,False,"{'a': 0.6, 'e': 0.058134266739821465}",20,12,13.399106924286409,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5691,False,"{'a': 0.6, 'e': 0.05810520687202394}",25,13,20.92199088261444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5692,False,"{'a': 0.6, 'e': 0.0580761615305284}",25,12,26.802231226970942,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5693,False,"{'a': 0.6, 'e': 0.05804713070807355}",25,11,23.486734125949166,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5694,False,"{'a': 0.6, 'e': 0.058018114397401704}",25,12,-18.919427885217058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
5695,False,"{'a': 0.6, 'e': 0.05798911259125873}",25,19,5.517209103718471,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
5696,False,"{'a': 0.6, 'e': 0.057960125282394234}",20,13,-37.06797572075397,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
5697,False,"{'a': 0.6, 'e': 0.05793115246356134}",25,15,19.734722866782825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5698,False,"{'a': 0.6, 'e': 0.057902194127516855}",25,17,12.696568126633686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5699,False,"{'a': 0.6, 'e': 0.05787325026702124}",25,17,2.9109555250168073,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
5700,False,"{'a': 0.6, 'e': 0.057844320874838456}",25,9,16.470646838355602,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
5701,False,"{'a': 0.6, 'e': 0.0578154059437362}",20,13,13.351616813981801,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5702,False,"{'a': 0.6, 'e': 0.057786505466485755}",20,10,20.66889467308471,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5703,False,"{'a': 0.6, 'e': 0.05775761943586195}",30,16,25.10975627168974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5704,False,"{'a': 0.6, 'e': 0.05772874784464333}",20,10,17.50531031388723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5705,False,"{'a': 0.6, 'e': 0.057699890685611946}",20,6,25.491444805221597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5706,False,"{'a': 0.6, 'e': 0.057671047951553533}",25,15,19.1857802380481,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5707,False,"{'a': 0.6, 'e': 0.05764221963525744}",25,18,15.11801542587246,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5708,False,"{'a': 0.6, 'e': 0.05761340572951652}",25,6,32.48502983181224,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5709,False,"{'a': 0.6, 'e': 0.05758460622712735}",20,0,33.930101085816894,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5710,False,"{'a': 0.6, 'e': 0.05755582112089005}",20,16,8.624464299636838,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5711,False,"{'a': 0.6, 'e': 0.0575270504036083}",20,11,14.671462110395348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5712,False,"{'a': 0.6, 'e': 0.057498294068089484}",20,10,21.134983108088612,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5713,False,"{'a': 0.6, 'e': 0.05746955210714446}",25,10,-16.761125023051328,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
5714,False,"{'a': 0.6, 'e': 0.05744082451358776}",25,14,19.796185519002883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5715,False,"{'a': 0.6, 'e': 0.05741211128023751}",20,13,14.725984554771433,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5716,False,"{'a': 0.6, 'e': 0.05738341239991535}",20,12,14.742228968940784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5717,False,"{'a': 0.6, 'e': 0.0573547278654466}",25,15,19.946419340351998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5718,False,"{'a': 0.6, 'e': 0.05732605766966013}",25,15,19.68383517144059,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5719,False,"{'a': 0.6, 'e': 0.05729740180538836}",25,14,20.601016750378278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5720,False,"{'a': 0.6, 'e': 0.05726876026546736}",25,18,13.633950769066344,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5721,False,"{'a': 0.6, 'e': 0.0572401330427367}",25,1,37.604945814759084,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
5722,False,"{'a': 0.6, 'e': 0.0572115201300396}",20,3,23.731974579808256,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5723,False,"{'a': 0.6, 'e': 0.05718292152022285}",25,7,29.25837197088024,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5724,False,"{'a': 0.6, 'e': 0.05715433720613676}",20,2,17.762693012704986,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
5725,False,"{'a': 0.6, 'e': 0.057125767180635265}",20,12,16.7149922622448,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5726,False,"{'a': 0.6, 'e': 0.05709721143657589}",25,12,24.918638663789423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5727,False,"{'a': 0.6, 'e': 0.05706866996681965}",20,8,-21.912688307288903,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
5728,False,"{'a': 0.6, 'e': 0.057040142764231215}",30,22,18.447054774999533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5729,False,"{'a': 0.6, 'e': 0.05701162982167875}",20,0,34.43453048878681,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5730,False,"{'a': 0.6, 'e': 0.056983131132034036}",25,16,17.287726188535395,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5731,False,"{'a': 0.6, 'e': 0.05695464668817242}",30,19,9.377838023474565,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
5732,False,"{'a': 0.6, 'e': 0.056926176482972754}",25,13,22.919407424803026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5733,False,"{'a': 0.6, 'e': 0.056897720509317504}",30,16,25.005567850323978,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5734,False,"{'a': 0.6, 'e': 0.056869278760092706}",25,13,7.886372998940307,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5735,False,"{'a': 0.6, 'e': 0.05684085122818787}",20,9,6.743446101672207,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
5736,False,"{'a': 0.6, 'e': 0.056812437906496156}",20,9,12.579990649605135,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
5737,False,"{'a': 0.6, 'e': 0.056784038787914194}",20,9,14.673398178883978,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
5738,False,"{'a': 0.6, 'e': 0.056755653865342225}",30,23,-29.130259368055594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
5739,False,"{'a': 0.6, 'e': 0.056727283131684035}",30,12,32.009920372018634,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5740,False,"{'a': 0.6, 'e': 0.0566989265798469}",20,10,14.97054126224205,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5741,False,"{'a': 0.6, 'e': 0.056670584202741715}",20,5,30.12230890763931,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5742,False,"{'a': 0.6, 'e': 0.056642255993282896}",25,10,22.75568282263232,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5743,False,"{'a': 0.6, 'e': 0.056613941944388346}",25,5,34.9445279957794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5744,False,"{'a': 0.6, 'e': 0.056585642048979604}",35,22,27.086478347562707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5745,False,"{'a': 0.6, 'e': 0.05655735629998164}",20,12,-8.037355238677248,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
5746,False,"{'a': 0.6, 'e': 0.05652908469032304}",20,13,3.0298062674952777,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
5747,False,"{'a': 0.6, 'e': 0.05650082721293594}",20,12,10.86933533135357,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5748,False,"{'a': 0.6, 'e': 0.05647258386075591}",25,13,20.988462725468782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5749,False,"{'a': 0.6, 'e': 0.05644435462672214}",20,6,23.844895572065827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5750,False,"{'a': 0.6, 'e': 0.05641613950377735}",30,0,41.476393149905135,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
5751,False,"{'a': 0.6, 'e': 0.0563879384848677}",30,10,39.55333030560061,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5752,False,"{'a': 0.6, 'e': 0.05635975156294299}",30,24,9.835775369922192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5753,False,"{'a': 0.6, 'e': 0.05633157873095644}",30,16,24.241571226555187,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5754,False,"{'a': 0.6, 'e': 0.05630341998186487}",20,9,19.337011053916015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5755,False,"{'a': 0.6, 'e': 0.0562752753086286}",20,2,12.813990049690117,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
5756,False,"{'a': 0.6, 'e': 0.05624714470421144}",20,14,11.894556029196888,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5757,False,"{'a': 0.6, 'e': 0.056219028161580746}",20,11,7.168580776994851,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
5758,False,"{'a': 0.6, 'e': 0.056190925673707405}",30,17,-15.964293806529605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
5759,False,"{'a': 0.6, 'e': 0.05616283723356575}",35,16,27.512335380295475,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
5760,False,"{'a': 0.6, 'e': 0.056134762834133725}",30,18,23.53190766568924,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5761,False,"{'a': 0.6, 'e': 0.05610670246839268}",25,13,20.752947886642183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5762,False,"{'a': 0.6, 'e': 0.05607865612932754}",20,12,19.257095525786166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5763,False,"{'a': 0.6, 'e': 0.056050623809926745}",25,14,21.454165103772397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5764,False,"{'a': 0.6, 'e': 0.05602260550318217}",25,8,15.269137587875402,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
5765,False,"{'a': 0.6, 'e': 0.055994601202089295}",25,0,37.747731662385554,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5766,False,"{'a': 0.6, 'e': 0.05596661089964698}",25,17,13.423766402070632,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5767,False,"{'a': 0.6, 'e': 0.055938634588857686}",25,15,17.78148967358992,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5768,False,"{'a': 0.6, 'e': 0.055910672262727355}",30,20,17.61932204451833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5769,False,"{'a': 0.6, 'e': 0.05588272391426535}",25,11,25.965320675418447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5770,False,"{'a': 0.6, 'e': 0.05585478953648462}",30,21,5.504232211435885,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5771,False,"{'a': 0.6, 'e': 0.05582686912240159}",20,14,12.412960448767103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5772,False,"{'a': 0.6, 'e': 0.05579896266503611}",25,20,12.004678984756175,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5773,False,"{'a': 0.6, 'e': 0.055771070157411604}",25,20,11.03416979636573,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5774,False,"{'a': 0.6, 'e': 0.055743191592554905}",25,14,20.181194731479863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5775,False,"{'a': 0.6, 'e': 0.055715326963496396}",20,7,19.612697358925075,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5776,False,"{'a': 0.6, 'e': 0.05568747626326995}",30,23,14.606231139106699,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5777,False,"{'a': 0.6, 'e': 0.05565963948491282}",25,15,20.88405098270595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5778,False,"{'a': 0.6, 'e': 0.055631816621465865}",30,18,24.801906387136185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5779,False,"{'a': 0.6, 'e': 0.05560400766597337}",35,10,47.886164556160765,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
5780,False,"{'a': 0.6, 'e': 0.05557621261148306}",25,15,20.21335074000676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5781,False,"{'a': 0.6, 'e': 0.05554843145104622}",20,12,15.470805577659398,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5782,False,"{'a': 0.6, 'e': 0.055520664177717505}",30,17,17.871902655590638,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
5783,False,"{'a': 0.6, 'e': 0.05549291078455512}",25,14,20.920120451278628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5784,False,"{'a': 0.6, 'e': 0.05546517126462075}",35,27,17.371101948470027,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5785,False,"{'a': 0.6, 'e': 0.055437445610979456}",25,11,28.47867494654666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5786,False,"{'a': 0.6, 'e': 0.055409733816699856}",20,13,2.0119037842205554,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
5787,False,"{'a': 0.6, 'e': 0.055382035874854026}",30,13,25.493565018725658,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
5788,False,"{'a': 0.6, 'e': 0.05535435177851743}",25,15,15.63727742916135,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5789,False,"{'a': 0.6, 'e': 0.05532668152076908}",20,10,17.972873731456342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5790,False,"{'a': 0.6, 'e': 0.05529902509469138}",35,11,39.915263581817506,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5791,False,"{'a': 0.6, 'e': 0.05527138249337025}",20,1,31.711935317961352,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5792,False,"{'a': 0.6, 'e': 0.055243753709895045}",25,0,37.96445681890357,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
5793,False,"{'a': 0.6, 'e': 0.05521613873735853}",20,7,-22.317844160591115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
5794,False,"{'a': 0.6, 'e': 0.055188537568857}",20,15,10.148011204398783,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5795,False,"{'a': 0.6, 'e': 0.05516095019749016}",20,9,19.47787776998124,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5796,False,"{'a': 0.6, 'e': 0.05513337661636114}",25,15,17.164198352040618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5797,False,"{'a': 0.6, 'e': 0.05510581681857658}",25,15,17.330449515335534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5798,False,"{'a': 0.6, 'e': 0.05507827079724649}",20,14,8.321990810145317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5799,False,"{'a': 0.6, 'e': 0.05505073854548439}",20,9,21.237695143623103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5800,False,"{'a': 0.6, 'e': 0.05502322005640723}",20,6,21.271369815721112,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5801,False,"{'a': 0.6, 'e': 0.05499571532313535}",20,11,4.7839489898229175,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5802,False,"{'a': 0.6, 'e': 0.054968224338792594}",30,19,21.477475149488203,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5803,False,"{'a': 0.6, 'e': 0.054940747096506225}",20,13,14.217459794386091,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5804,False,"{'a': 0.6, 'e': 0.05491328358940689}",20,11,19.38659893294593,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5805,False,"{'a': 0.6, 'e': 0.05488583381062877}",20,3,30.546160649558857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5806,False,"{'a': 0.6, 'e': 0.05485839775330936}",25,14,20.919037589442887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5807,False,"{'a': 0.6, 'e': 0.05483097541058968}",20,7,23.996790706822445,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5808,False,"{'a': 0.6, 'e': 0.054803566775614154}",20,0,26.216845040270908,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
5809,False,"{'a': 0.6, 'e': 0.05477617184153059}",20,14,11.959284479765296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5810,False,"{'a': 0.6, 'e': 0.054748790601490266}",25,11,29.194104735145412,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5811,False,"{'a': 0.6, 'e': 0.0547214230486479}",25,11,24.18280213669565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5812,False,"{'a': 0.6, 'e': 0.05469406917616156}",30,0,36.650376188642134,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
5813,False,"{'a': 0.6, 'e': 0.054666728977192824}",25,15,15.140685530083942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5814,False,"{'a': 0.6, 'e': 0.054639402444906594}",30,21,-2.5381227084316835,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
5815,False,"{'a': 0.6, 'e': 0.05461208957247126}",20,11,1.5469585138142536,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5816,False,"{'a': 0.6, 'e': 0.054584790353058625}",25,13,21.29631315697943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5817,False,"{'a': 0.6, 'e': 0.05455750477984384}",20,11,14.699357616264248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5818,False,"{'a': 0.6, 'e': 0.054530232846005534}",20,10,20.48414571463341,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5819,False,"{'a': 0.6, 'e': 0.054502974544725746}",20,12,15.237354946049955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5820,False,"{'a': 0.6, 'e': 0.05447572986918986}",30,14,25.074918061676183,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5821,False,"{'a': 0.6, 'e': 0.054448498812586746}",20,11,14.361405268306921,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5822,False,"{'a': 0.6, 'e': 0.05442128136810859}",20,14,12.077326856788146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5823,False,"{'a': 0.6, 'e': 0.05439407752895106}",20,5,27.242014105229465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5824,False,"{'a': 0.6, 'e': 0.05436688728831322}",30,7,-16.104098803502225,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
5825,False,"{'a': 0.6, 'e': 0.05433971063939747}",25,3,19.799986457093432,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
5826,False,"{'a': 0.6, 'e': 0.05431254757540965}",20,10,6.993173688770536,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
5827,False,"{'a': 0.6, 'e': 0.05428539808955904}",25,13,9.760974560902302,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5828,False,"{'a': 0.6, 'e': 0.05425826217505821}",20,13,11.952130062444393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5829,False,"{'a': 0.6, 'e': 0.05423113982512323}",20,16,7.901490638655075,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5830,False,"{'a': 0.6, 'e': 0.054204031032973464}",30,18,23.65079135197014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5831,False,"{'a': 0.6, 'e': 0.054176935791831735}",25,10,14.997271877313144,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
5832,False,"{'a': 0.6, 'e': 0.05414985409492427}",25,16,7.464779564868047,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5833,False,"{'a': 0.6, 'e': 0.054122785935480575}",20,11,18.202574110526808,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5834,False,"{'a': 0.6, 'e': 0.054095731306733646}",20,16,10.509036617601787,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5835,False,"{'a': 0.6, 'e': 0.05406869020191986}",20,13,14.979482995535523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5836,False,"{'a': 0.6, 'e': 0.054041662614278875}",20,2,19.02626472528032,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
5837,False,"{'a': 0.6, 'e': 0.05401464853705385}",20,0,31.318241825180575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5838,False,"{'a': 0.6, 'e': 0.05398764796349122}",25,17,13.847716671977235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5839,False,"{'a': 0.6, 'e': 0.05396066088684085}",25,0,36.81941297465503,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5840,False,"{'a': 0.6, 'e': 0.05393368730035602}",20,3,27.365347743473773,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5841,False,"{'a': 0.6, 'e': 0.05390672719729327}",30,12,26.97241823314499,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5842,False,"{'a': 0.6, 'e': 0.0538797805709126}",20,12,14.767816367415893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5843,False,"{'a': 0.6, 'e': 0.05385284741447737}",20,13,14.756722262221864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5844,False,"{'a': 0.6, 'e': 0.05382592772125425}",25,13,28.82640822652963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5845,False,"{'a': 0.6, 'e': 0.053799021484513376}",20,11,17.69197130484294,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5846,False,"{'a': 0.6, 'e': 0.05377212869752812}",20,12,14.278649309332806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5847,False,"{'a': 0.6, 'e': 0.053745249353575324}",30,16,28.361327971907397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5848,False,"{'a': 0.6, 'e': 0.053718383445935165}",25,8,34.26924646097513,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5849,False,"{'a': 0.6, 'e': 0.05369153096789113}",25,1,35.56365334941177,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5850,False,"{'a': 0.6, 'e': 0.05366469191273011}",35,8,39.75870175506555,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
5851,False,"{'a': 0.6, 'e': 0.053637866273742375}",25,16,3.252397090094867,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
5852,False,"{'a': 0.6, 'e': 0.053611054044221465}",20,9,19.230000142700344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5853,False,"{'a': 0.6, 'e': 0.05358425521746436}",25,13,22.302492961530696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5854,False,"{'a': 0.6, 'e': 0.053557469786771325}",30,18,9.148629675236565,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5855,False,"{'a': 0.6, 'e': 0.05353069774544601}",25,5,-25.97163490471812,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
5856,False,"{'a': 0.6, 'e': 0.05350393908679544}",20,10,18.046477205738725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5857,False,"{'a': 0.6, 'e': 0.053477193804129894}",20,3,28.560688627256138,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5858,False,"{'a': 0.6, 'e': 0.05345046189076308}",20,15,9.050276202730425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5859,False,"{'a': 0.6, 'e': 0.053423743340012035}",25,13,23.948904299013908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5860,False,"{'a': 0.6, 'e': 0.053397038145197084}",20,9,16.41745189267988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5861,False,"{'a': 0.6, 'e': 0.05337034629964196}",25,11,25.21456353642987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5862,False,"{'a': 0.6, 'e': 0.05334366779667368}",25,0,-16.45379826825419,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
5863,False,"{'a': 0.6, 'e': 0.05331700262962262}",20,7,9.409448581661305,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
5864,False,"{'a': 0.6, 'e': 0.053290350791822524}",20,2,29.984624830663726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5865,False,"{'a': 0.6, 'e': 0.05326371227661037}",20,15,10.313414632396125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5866,False,"{'a': 0.6, 'e': 0.05323708707732657}",20,6,24.59805000985372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5867,False,"{'a': 0.6, 'e': 0.053210475187314844}",20,9,17.968934370691777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5868,False,"{'a': 0.6, 'e': 0.05318387659992216}",25,8,32.26975555703036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5869,False,"{'a': 0.6, 'e': 0.05315729130849893}",25,16,21.10545461053267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5870,False,"{'a': 0.6, 'e': 0.05313071930639878}",30,19,10.129800988235363,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
5871,False,"{'a': 0.6, 'e': 0.053104160586978734}",25,13,23.917324024195352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
